policy_id,customer_id,agent_id,policy_type,region,start_date,end_date,premium_amount,status,payment_method,auto_renew
POL007869,CUST005139,AGT02836,Auto,Alberta,2023-07-12,2024-07-11,4484.75,Active,PAD,Yes
POL007870,CUST006219,AGT03272,Farm,Saskatchewan,2022-01-03,2023-01-03,6753.79,Renewed,Credit Card,No
POL007871,CUST006968,AGT08887,Commercial,Quebec,2021-10-29,2022-10-29,7353.13,Active,EFT,Yes
POL007872,CUST004790,AGT00104,Auto,Saskatchewan,2021-04-21,2022-04-21,3909.32,Lapsed,Cheque,No
POL007873,CUST004142,AGT05851,Tenant,Alberta,2025-03-13,2026-03-13,1412.51,Active,Credit Card,Yes
POL007874,CUST005377,AGT01728,Commercial,Manitoba,2023-06-02,2024-06-01,5321.74,Renewed,Cheque,Yes
POL007875,CUST007037,AGT03889,Life,Alberta,2023-08-30,2024-08-29,4296.76,Cancelled,Cheque,No
POL007876,CUST004588,AGT09398,Farm,Saskatchewan,2023-06-11,2024-06-10,4779.81,Cancelled,EFT,No
POL007877,CUST002183,AGT04077,Life,British Columbia,2025-03-01,2026-03-01,1336.16,Renewed,Credit Card,No
POL007878,CUST006404,AGT03173,Auto,Ontario,2025-12-01,2026-12-01,5681.64,Lapsed,EFT,No
POL007879,CUST007437,AGT08701,Home,Ontario,2025-06-22,2026-06-22,2535.1,Lapsed,Cheque,Yes
POL007880,CUST000456,AGT01972,Farm,Alberta,2022-11-07,2023-11-07,6453.2,Lapsed,PAD,No
POL007881,CUST004867,AGT02431,Life,British Columbia,2024-07-18,2025-07-18,3118.57,Lapsed,Cheque,Yes
POL007882,CUST001438,AGT08681,Auto,Saskatchewan,2023-09-28,2024-09-27,7579.67,Cancelled,EFT,No
POL007883,CUST007563,AGT04839,Life,Quebec,2022-01-11,2023-01-11,6441.89,Cancelled,Credit Card,No
POL007884,CUST006214,AGT01950,Commercial,Alberta,2025-01-21,2026-01-21,2680.57,Lapsed,EFT,Yes
POL007885,CUST001449,AGT03497,Life,Alberta,2022-10-04,2023-10-04,2820.95,Lapsed,EFT,Yes
POL007886,CUST002661,AGT05330,Tenant,Manitoba,2023-05-12,2024-05-11,1354.93,Active,PAD,No
POL007887,CUST005110,AGT00775,Tenant,Saskatchewan,2022-11-19,2023-11-19,4394.97,Cancelled,EFT,No
POL007888,CUST001235,AGT02342,Farm,Ontario,2022-10-28,2023-10-28,3307.17,Active,EFT,No
POL007889,CUST002537,AGT07135,Farm,Manitoba,2021-10-07,2022-10-07,4706.72,Cancelled,Credit Card,No
POL007890,CUST004019,AGT04708,Commercial,British Columbia,2025-07-11,2026-07-11,3448.11,Active,PAD,Yes
POL007891,CUST000866,AGT03094,Commercial,Alberta,2021-04-01,2022-04-01,1630.35,Renewed,EFT,No
POL007892,CUST000936,AGT01000,Auto,Quebec,2023-06-09,2024-06-08,2933.89,Lapsed,Credit Card,No
POL007893,CUST001346,AGT02109,Life,Saskatchewan,2023-12-08,2024-12-07,7484.44,Renewed,Credit Card,Yes
POL007894,CUST000936,AGT07878,Commercial,Manitoba,2024-11-26,2025-11-26,1228.91,Cancelled,Credit Card,Yes
POL007895,CUST002807,AGT06641,Home,Saskatchewan,2024-03-11,2025-03-11,4294.1,Renewed,Cheque,Yes
POL007896,CUST001505,AGT02036,Home,Manitoba,2023-06-14,2024-06-13,5845.83,Renewed,Credit Card,No
POL007897,CUST003397,AGT01505,Commercial,Alberta,2025-04-04,2026-04-04,5371.71,Active,EFT,Yes
POL007898,CUST005424,AGT07960,Commercial,British Columbia,2022-09-23,2023-09-23,2278.73,Cancelled,Cheque,Yes
POL007899,CUST005605,AGT09008,Life,Ontario,2025-10-04,2026-10-04,825.0,Active,EFT,No
POL007900,CUST002460,AGT08137,Farm,Quebec,2022-03-10,2023-03-10,3530.83,Renewed,Credit Card,No
POL007901,CUST004576,AGT06468,Auto,Saskatchewan,2021-08-31,2022-08-31,6035.2,Renewed,Credit Card,No
POL007902,CUST005657,AGT06686,Tenant,British Columbia,2024-01-03,2025-01-02,6442.62,Active,Credit Card,No
POL007903,CUST006870,AGT02197,Auto,British Columbia,2022-06-25,2023-06-25,7692.74,Renewed,EFT,No
POL007904,CUST003772,AGT09784,Commercial,Alberta,2022-05-26,2023-05-26,3006.65,Lapsed,EFT,Yes
POL007905,CUST005207,AGT09624,Home,Quebec,2025-10-05,2026-10-05,3856.47,Active,Cheque,Yes
POL007906,CUST000603,AGT07029,Life,Saskatchewan,2021-12-01,2022-12-01,6566.4,Cancelled,PAD,No
POL007907,CUST004647,AGT05545,Commercial,British Columbia,2023-08-03,2024-08-02,6511.47,Cancelled,EFT,No
POL007908,CUST000075,AGT04174,Tenant,British Columbia,2022-06-24,2023-06-24,1400.91,Renewed,PAD,No
POL007909,CUST006594,AGT06014,Commercial,Ontario,2024-11-02,2025-11-02,4833.6,Lapsed,Credit Card,Yes
POL007910,CUST006790,AGT06558,Home,Ontario,2024-10-03,2025-10-03,2386.32,Active,Cheque,Yes
POL007911,CUST005665,AGT00606,Auto,Saskatchewan,2024-12-05,2025-12-05,3717.94,Cancelled,Cheque,Yes
POL007912,CUST003999,AGT04515,Commercial,Saskatchewan,2021-06-23,2022-06-23,643.06,Cancelled,EFT,Yes
POL007913,CUST005227,AGT03845,Life,British Columbia,2022-07-14,2023-07-14,5600.23,Renewed,EFT,No
POL007914,CUST004681,AGT03073,Life,Alberta,2025-01-20,2026-01-20,1709.61,Lapsed,PAD,Yes
POL007915,CUST000856,AGT05233,Commercial,Quebec,2023-03-18,2024-03-17,6731.56,Renewed,EFT,No
POL007916,CUST006537,AGT05577,Home,Alberta,2021-07-28,2022-07-28,6336.96,Active,PAD,No
POL007917,CUST000711,AGT02659,Life,British Columbia,2023-03-23,2024-03-22,5025.27,Cancelled,Cheque,Yes
POL007918,CUST000868,AGT06500,Life,Manitoba,2021-11-10,2022-11-10,6225.76,Renewed,EFT,Yes
POL007919,CUST000826,AGT09980,Commercial,Ontario,2023-07-11,2024-07-10,2542.04,Renewed,EFT,No
POL007920,CUST004037,AGT00453,Life,British Columbia,2024-09-17,2025-09-17,4582.18,Lapsed,Credit Card,Yes
POL007921,CUST006062,AGT07487,Home,Manitoba,2021-04-02,2022-04-02,6145.79,Cancelled,PAD,No
POL007922,CUST004571,AGT09741,Life,Ontario,2022-12-13,2023-12-13,7113.23,Renewed,EFT,Yes
POL007923,CUST000058,AGT08360,Auto,Ontario,2023-05-26,2024-05-25,3253.62,Active,EFT,Yes
POL007924,CUST006420,AGT01093,Home,Ontario,2021-01-02,2022-01-02,7006.15,Renewed,EFT,Yes
POL007925,CUST006774,AGT09742,Life,Alberta,2023-08-02,2024-08-01,6114.03,Renewed,Cheque,Yes
POL007926,CUST006489,AGT05013,Home,Quebec,2022-11-20,2023-11-20,7458.34,Renewed,Cheque,Yes
POL007927,CUST001793,AGT03193,Commercial,Manitoba,2021-02-04,2022-02-04,6866.73,Active,Credit Card,No
POL007928,CUST007338,AGT01008,Tenant,Quebec,2021-05-05,2022-05-05,7531.22,Cancelled,PAD,Yes
POL007929,CUST001320,AGT07344,Tenant,British Columbia,2021-03-04,2022-03-04,1971.49,Renewed,Credit Card,Yes
POL007930,CUST004644,AGT07612,Life,Manitoba,2021-08-29,2022-08-29,3412.04,Cancelled,EFT,Yes
POL007931,CUST001048,AGT00488,Tenant,Saskatchewan,2021-06-03,2022-06-03,5332.91,Lapsed,EFT,Yes
POL007932,CUST000306,AGT05210,Life,Quebec,2024-05-21,2025-05-21,1342.55,Active,PAD,No
POL007933,CUST005757,AGT04146,Commercial,Ontario,2021-01-26,2022-01-26,5387.35,Renewed,PAD,No
POL007934,CUST003886,AGT04898,Life,Manitoba,2022-06-18,2023-06-18,998.43,Active,EFT,No
POL007935,CUST002732,AGT03544,Life,British Columbia,2022-10-28,2023-10-28,7338.18,Renewed,PAD,Yes
POL007936,CUST000241,AGT05157,Farm,Quebec,2024-07-18,2025-07-18,2658.25,Active,PAD,No
POL007937,CUST001037,AGT07279,Commercial,Saskatchewan,2025-03-12,2026-03-12,6815.22,Active,Credit Card,Yes
POL007938,CUST007421,AGT07671,Commercial,Alberta,2024-04-04,2025-04-04,3357.73,Cancelled,Cheque,No
POL007939,CUST002304,AGT05874,Home,British Columbia,2022-05-03,2023-05-03,4373.56,Lapsed,Cheque,No
POL007940,CUST004808,AGT06942,Tenant,British Columbia,2024-12-03,2025-12-03,5990.98,Active,EFT,Yes
POL007941,CUST007409,AGT02728,Life,Quebec,2022-04-10,2023-04-10,7077.34,Renewed,Cheque,No
POL007942,CUST004888,AGT03045,Home,Ontario,2023-04-29,2024-04-28,3640.8,Renewed,Credit Card,No
POL007943,CUST007074,AGT00646,Life,Saskatchewan,2022-11-17,2023-11-17,3578.72,Cancelled,EFT,No
POL007944,CUST006023,AGT06936,Farm,Saskatchewan,2022-03-16,2023-03-16,4348.85,Cancelled,Credit Card,No
POL007945,CUST005707,AGT03530,Life,Alberta,2025-12-20,2026-12-20,4207.77,Lapsed,Credit Card,Yes
POL007946,CUST004223,AGT06551,Home,British Columbia,2022-03-11,2023-03-11,4106.1,Cancelled,Cheque,Yes
POL007947,CUST003894,AGT06879,Commercial,British Columbia,2025-10-30,2026-10-30,3342.48,Renewed,EFT,Yes
POL007948,CUST005089,AGT06639,Tenant,Alberta,2021-12-10,2022-12-10,5564.43,Cancelled,EFT,No
POL007949,CUST001194,AGT04890,Farm,Alberta,2023-02-26,2024-02-26,1757.85,Lapsed,Cheque,Yes
POL007950,CUST002914,AGT04352,Tenant,Ontario,2022-06-14,2023-06-14,2387.34,Renewed,Credit Card,No
POL007951,CUST005962,AGT00500,Life,Saskatchewan,2024-12-27,2025-12-27,2222.26,Renewed,Cheque,Yes
POL007952,CUST003686,AGT02055,Auto,Manitoba,2025-08-01,2026-08-01,4642.62,Active,EFT,No
POL007953,CUST002045,AGT05303,Home,British Columbia,2024-04-09,2025-04-09,2363.84,Active,Cheque,No
POL007954,CUST001782,AGT04909,Home,Manitoba,2023-05-27,2024-05-26,708.56,Lapsed,EFT,Yes
POL007955,CUST006328,AGT08776,Home,Ontario,2025-05-07,2026-05-07,2401.47,Lapsed,Credit Card,No
POL007956,CUST002645,AGT09979,Auto,Alberta,2021-11-07,2022-11-07,2440.18,Active,Credit Card,Yes
POL007957,CUST002125,AGT03887,Farm,British Columbia,2024-07-08,2025-07-08,1625.42,Renewed,Cheque,Yes
POL007958,CUST004119,AGT06168,Life,Manitoba,2021-08-04,2022-08-04,7957.49,Renewed,Credit Card,No
POL007959,CUST004558,AGT01232,Life,Saskatchewan,2022-09-04,2023-09-04,7985.42,Lapsed,Cheque,No
POL007960,CUST001309,AGT09031,Home,Saskatchewan,2025-07-24,2026-07-24,6553.71,Active,Credit Card,No
POL007961,CUST002724,AGT01915,Tenant,British Columbia,2021-11-07,2022-11-07,7344.21,Lapsed,Cheque,No
POL007962,CUST006977,AGT04765,Commercial,Saskatchewan,2021-12-05,2022-12-05,6017.84,Lapsed,Cheque,No
POL007963,CUST006385,AGT02199,Commercial,Manitoba,2024-05-12,2025-05-12,7943.07,Renewed,Credit Card,Yes
POL007964,CUST004244,AGT05043,Home,Ontario,2021-01-12,2022-01-12,4265.6,Active,PAD,Yes
POL007965,CUST007523,AGT03561,Tenant,Saskatchewan,2022-08-04,2023-08-04,1524.32,Active,PAD,No
POL007966,CUST007852,AGT05897,Auto,Quebec,2023-03-19,2024-03-18,3938.06,Lapsed,PAD,No
POL007967,CUST006943,AGT08444,Life,British Columbia,2025-08-20,2026-08-20,6695.87,Renewed,EFT,Yes
POL007968,CUST002311,AGT00823,Farm,Alberta,2025-02-11,2026-02-11,3888.43,Lapsed,Cheque,Yes
POL007969,CUST003464,AGT09757,Farm,Ontario,2021-12-27,2022-12-27,7070.98,Active,PAD,No
POL007970,CUST007217,AGT00817,Tenant,Saskatchewan,2024-12-08,2025-12-08,6627.0,Renewed,Cheque,Yes
POL007971,CUST001748,AGT00727,Life,Saskatchewan,2023-12-03,2024-12-02,1069.19,Active,Credit Card,Yes
POL007972,CUST001303,AGT04712,Farm,Alberta,2025-02-25,2026-02-25,5278.07,Cancelled,Cheque,Yes
POL007973,CUST000968,AGT07247,Tenant,Ontario,2024-10-23,2025-10-23,4762.01,Cancelled,PAD,Yes
POL007974,CUST002785,AGT01185,Farm,Saskatchewan,2024-08-15,2025-08-15,1184.09,Renewed,Cheque,Yes
POL007975,CUST001349,AGT00646,Commercial,British Columbia,2023-04-18,2024-04-17,7057.82,Cancelled,EFT,Yes
POL007976,CUST005730,AGT08331,Commercial,Alberta,2025-12-22,2026-12-22,1312.51,Active,EFT,No
POL007977,CUST006565,AGT01771,Home,Manitoba,2021-11-11,2022-11-11,6645.47,Active,Cheque,No
POL007978,CUST007366,AGT04559,Home,British Columbia,2022-09-05,2023-09-05,1068.35,Cancelled,EFT,No
POL007979,CUST005440,AGT06279,Life,Manitoba,2024-12-03,2025-12-03,3384.49,Active,Cheque,Yes
POL007980,CUST006463,AGT00042,Life,Alberta,2022-07-04,2023-07-04,2392.82,Lapsed,EFT,No
POL007981,CUST005933,AGT04586,Farm,Ontario,2025-12-02,2026-12-02,5726.88,Lapsed,PAD,Yes
POL007982,CUST006890,AGT01571,Farm,Ontario,2024-08-04,2025-08-04,5650.78,Lapsed,Cheque,Yes
POL007983,CUST000129,AGT07833,Auto,Ontario,2025-07-23,2026-07-23,1396.21,Cancelled,Credit Card,No
POL007984,CUST000534,AGT05682,Auto,Alberta,2025-03-30,2026-03-30,5460.74,Lapsed,Credit Card,Yes
POL007985,CUST000825,AGT06135,Commercial,Manitoba,2022-04-01,2023-04-01,6148.47,Active,Credit Card,Yes
POL007986,CUST003417,AGT01153,Farm,Manitoba,2023-11-27,2024-11-26,1733.3,Lapsed,EFT,No
POL007987,CUST007006,AGT04932,Farm,Alberta,2021-08-31,2022-08-31,6758.49,Active,Cheque,No
POL007988,CUST007150,AGT01582,Commercial,Saskatchewan,2021-05-09,2022-05-09,7913.02,Lapsed,PAD,Yes
POL007989,CUST003157,AGT09084,Farm,Saskatchewan,2022-07-15,2023-07-15,782.5,Active,Cheque,No
POL007990,CUST004658,AGT04161,Home,Quebec,2022-06-18,2023-06-18,7450.07,Renewed,Credit Card,Yes
POL007991,CUST002998,AGT04620,Home,Quebec,2023-04-28,2024-04-27,3749.32,Active,Cheque,No
POL007992,CUST004915,AGT03449,Auto,Alberta,2022-06-08,2023-06-08,1860.04,Lapsed,PAD,Yes
POL007993,CUST007701,AGT01481,Commercial,Ontario,2024-10-25,2025-10-25,6199.86,Renewed,Cheque,Yes
POL007994,CUST006682,AGT00585,Commercial,Alberta,2022-08-03,2023-08-03,913.19,Lapsed,EFT,No
POL007995,CUST006359,AGT09478,Farm,Ontario,2021-01-20,2022-01-20,6177.43,Active,Credit Card,No
POL007996,CUST005652,AGT07416,Life,Alberta,2022-12-14,2023-12-14,6433.74,Lapsed,Cheque,Yes
POL007997,CUST005600,AGT05017,Tenant,Quebec,2025-12-27,2026-12-27,576.97,Cancelled,Cheque,Yes
POL007998,CUST003558,AGT02626,Tenant,Manitoba,2024-04-02,2025-04-02,857.82,Cancelled,EFT,No
POL007999,CUST001468,AGT06839,Life,Manitoba,2023-10-31,2024-10-30,6361.87,Lapsed,Credit Card,Yes
POL008000,CUST002897,AGT08842,Farm,Alberta,2024-03-11,2025-03-11,1510.49,Lapsed,Cheque,Yes
POL008001,CUST002438,AGT08655,Commercial,Saskatchewan,2021-04-27,2022-04-27,3303.39,Lapsed,Credit Card,Yes
POL008002,CUST005953,AGT07338,Farm,Ontario,2022-08-29,2023-08-29,2795.75,Active,EFT,Yes
POL008003,CUST001891,AGT00692,Auto,Alberta,2025-08-16,2026-08-16,1292.21,Active,PAD,No
POL008004,CUST000826,AGT08367,Commercial,Manitoba,2023-06-01,2024-05-31,1304.51,Cancelled,EFT,No
POL008005,CUST003170,AGT06916,Commercial,Manitoba,2022-07-09,2023-07-09,6497.34,Active,PAD,Yes
POL008006,CUST007727,AGT01081,Home,Ontario,2025-08-18,2026-08-18,7900.89,Active,Cheque,Yes
POL008007,CUST001431,AGT06160,Farm,Alberta,2024-06-08,2025-06-08,7752.74,Renewed,PAD,No
POL008008,CUST005591,AGT06722,Farm,Alberta,2023-01-29,2024-01-29,6230.66,Lapsed,Credit Card,No
POL008009,CUST005052,AGT03904,Auto,Quebec,2025-09-29,2026-09-29,4112.58,Renewed,PAD,Yes
POL008010,CUST002301,AGT09754,Commercial,Manitoba,2023-01-04,2024-01-04,1261.09,Renewed,Credit Card,Yes
POL008011,CUST005271,AGT06842,Tenant,Ontario,2024-11-24,2025-11-24,994.4,Lapsed,Credit Card,No
POL008012,CUST005407,AGT07923,Home,Quebec,2023-09-18,2024-09-17,3715.57,Lapsed,Cheque,Yes
POL008013,CUST005403,AGT09677,Farm,British Columbia,2022-04-29,2023-04-29,706.18,Renewed,Cheque,Yes
POL008014,CUST002826,AGT02202,Tenant,Ontario,2023-01-08,2024-01-08,3767.28,Active,PAD,No
POL008015,CUST005972,AGT02313,Commercial,Saskatchewan,2024-06-19,2025-06-19,5135.0,Cancelled,Credit Card,Yes
POL008016,CUST002922,AGT01090,Tenant,Saskatchewan,2021-11-15,2022-11-15,2180.66,Lapsed,Credit Card,Yes
POL008017,CUST000353,AGT09568,Home,Ontario,2021-07-02,2022-07-02,6071.56,Renewed,Credit Card,Yes
POL008018,CUST007128,AGT00643,Home,Alberta,2022-02-28,2023-02-28,6730.37,Active,Credit Card,Yes
POL008019,CUST003127,AGT04505,Farm,British Columbia,2023-09-10,2024-09-09,2900.27,Active,Cheque,Yes
POL008020,CUST000265,AGT08705,Life,Alberta,2021-09-27,2022-09-27,4806.01,Renewed,EFT,No
POL008021,CUST001452,AGT08348,Tenant,Alberta,2021-04-15,2022-04-15,3218.87,Cancelled,Cheque,Yes
POL008022,CUST000762,AGT08206,Commercial,British Columbia,2024-04-07,2025-04-07,1713.79,Lapsed,Cheque,No
POL008023,CUST004046,AGT06637,Commercial,Saskatchewan,2025-06-19,2026-06-19,4431.26,Cancelled,EFT,Yes
POL008024,CUST007250,AGT04143,Home,Ontario,2022-12-28,2023-12-28,4150.68,Lapsed,EFT,No
POL008025,CUST002839,AGT03405,Home,British Columbia,2024-02-01,2025-01-31,506.98,Active,PAD,Yes
POL008026,CUST004216,AGT03749,Auto,Saskatchewan,2022-05-30,2023-05-30,7953.5,Lapsed,PAD,Yes
POL008027,CUST006472,AGT07705,Farm,Alberta,2023-10-06,2024-10-05,2198.57,Cancelled,Credit Card,Yes
POL008028,CUST003283,AGT03915,Tenant,British Columbia,2024-12-05,2025-12-05,1648.63,Lapsed,Cheque,No
POL008029,CUST004594,AGT09575,Home,British Columbia,2021-01-12,2022-01-12,3732.3,Renewed,Credit Card,Yes
POL008030,CUST001790,AGT00221,Tenant,Saskatchewan,2025-12-24,2026-12-24,6711.33,Renewed,Cheque,Yes
POL008031,CUST006050,AGT09665,Home,Manitoba,2025-12-29,2026-12-29,2120.42,Active,EFT,No
POL008032,CUST006399,AGT02097,Tenant,Ontario,2025-07-27,2026-07-27,7154.85,Active,Cheque,Yes
POL008033,CUST000322,AGT01660,Auto,Manitoba,2021-01-01,2022-01-01,7825.02,Active,Cheque,Yes
POL008034,CUST004814,AGT09491,Life,Alberta,2021-12-29,2022-12-29,7553.09,Lapsed,Cheque,No
POL008035,CUST001296,AGT08629,Farm,Alberta,2023-02-11,2024-02-11,4671.15,Lapsed,EFT,No
POL008036,CUST007523,AGT04690,Auto,Saskatchewan,2021-10-17,2022-10-17,2671.42,Active,Cheque,No
POL008037,CUST006150,AGT03904,Tenant,Ontario,2024-02-15,2025-02-14,7142.98,Active,Credit Card,Yes
POL008038,CUST006954,AGT07920,Life,Manitoba,2024-10-05,2025-10-05,2911.77,Renewed,Cheque,Yes
POL008039,CUST006745,AGT05345,Life,Alberta,2024-02-04,2025-02-03,7092.25,Active,PAD,Yes
POL008040,CUST007919,AGT01622,Commercial,Alberta,2024-02-18,2025-02-17,586.58,Cancelled,EFT,No
POL008041,CUST007674,AGT06702,Tenant,Manitoba,2025-12-02,2026-12-02,5239.8,Lapsed,Credit Card,Yes
POL008042,CUST000463,AGT05846,Life,Quebec,2022-11-13,2023-11-13,2228.14,Cancelled,Credit Card,Yes
POL008043,CUST005484,AGT02898,Home,Quebec,2024-11-11,2025-11-11,1440.96,Cancelled,EFT,No
POL008044,CUST000246,AGT03235,Farm,British Columbia,2024-03-28,2025-03-28,621.61,Cancelled,PAD,Yes
POL008045,CUST005849,AGT01142,Home,Manitoba,2024-02-29,2025-02-28,5351.2,Lapsed,EFT,No
POL008046,CUST004287,AGT07830,Farm,Alberta,2024-10-12,2025-10-12,498.66,Cancelled,Cheque,No
POL008047,CUST005955,AGT06609,Farm,Ontario,2021-04-27,2022-04-27,7637.85,Renewed,EFT,No
POL008048,CUST000759,AGT08662,Life,Alberta,2022-02-25,2023-02-25,5028.54,Lapsed,EFT,Yes
POL008049,CUST001036,AGT00117,Tenant,Ontario,2025-07-16,2026-07-16,1542.75,Cancelled,PAD,Yes
POL008050,CUST002459,AGT04418,Tenant,Alberta,2025-12-21,2026-12-21,7539.53,Active,EFT,No
POL008051,CUST002861,AGT07324,Tenant,British Columbia,2023-05-07,2024-05-06,2268.17,Active,EFT,Yes
POL008052,CUST003209,AGT01979,Tenant,British Columbia,2021-08-03,2022-08-03,6779.11,Active,EFT,Yes
POL008053,CUST006596,AGT08442,Tenant,Quebec,2021-05-09,2022-05-09,7213.32,Active,EFT,Yes
POL008054,CUST002968,AGT05006,Farm,Saskatchewan,2025-10-02,2026-10-02,1743.05,Lapsed,Credit Card,Yes
POL008055,CUST005965,AGT07260,Farm,Ontario,2025-04-29,2026-04-29,6326.14,Lapsed,PAD,No
POL008056,CUST007614,AGT03643,Home,Quebec,2022-12-01,2023-12-01,1203.49,Active,Cheque,Yes
POL008057,CUST000839,AGT05002,Life,Quebec,2023-07-16,2024-07-15,7648.66,Cancelled,PAD,No
POL008058,CUST005226,AGT06201,Tenant,Ontario,2021-02-23,2022-02-23,1161.17,Active,EFT,No
POL008059,CUST003976,AGT01405,Tenant,British Columbia,2022-08-19,2023-08-19,5332.51,Cancelled,PAD,No
POL008060,CUST004612,AGT03837,Farm,British Columbia,2022-06-21,2023-06-21,1100.34,Renewed,Credit Card,No
POL008061,CUST002464,AGT01071,Tenant,Manitoba,2024-09-28,2025-09-28,5440.3,Lapsed,Cheque,No
POL008062,CUST006317,AGT07282,Home,British Columbia,2022-08-20,2023-08-20,1162.65,Lapsed,PAD,No
POL008063,CUST001447,AGT00608,Home,Quebec,2023-06-05,2024-06-04,4729.18,Active,Credit Card,Yes
POL008064,CUST002027,AGT05487,Home,Quebec,2024-07-22,2025-07-22,4202.79,Renewed,EFT,Yes
POL008065,CUST007367,AGT04126,Life,British Columbia,2023-07-28,2024-07-27,1011.45,Lapsed,Credit Card,No
POL008066,CUST007567,AGT01972,Commercial,Manitoba,2022-03-26,2023-03-26,3681.26,Active,EFT,No
POL008067,CUST005608,AGT02747,Commercial,Manitoba,2021-08-11,2022-08-11,7318.29,Active,Credit Card,Yes
POL008068,CUST007698,AGT06917,Farm,Quebec,2023-09-22,2024-09-21,2193.23,Renewed,PAD,Yes
POL008069,CUST006365,AGT05585,Home,British Columbia,2022-09-29,2023-09-29,5213.07,Cancelled,Cheque,No
POL008070,CUST004601,AGT05391,Farm,Manitoba,2023-06-13,2024-06-12,522.92,Cancelled,Cheque,No
POL008071,CUST000934,AGT07131,Commercial,Alberta,2022-01-02,2023-01-02,1373.58,Lapsed,PAD,Yes
POL008072,CUST004413,AGT08154,Life,Quebec,2023-04-20,2024-04-19,5611.97,Lapsed,Credit Card,No
POL008073,CUST002551,AGT01037,Auto,Alberta,2021-09-03,2022-09-03,3607.79,Lapsed,PAD,Yes
POL008074,CUST007914,AGT06876,Life,Alberta,2025-08-16,2026-08-16,4126.94,Active,Credit Card,No
POL008075,CUST000380,AGT04142,Home,Quebec,2022-02-23,2023-02-23,5000.03,Lapsed,Cheque,Yes
POL008076,CUST004989,AGT09170,Auto,British Columbia,2024-01-04,2025-01-03,7424.71,Cancelled,Credit Card,No
POL008077,CUST000143,AGT04678,Auto,Ontario,2023-01-30,2024-01-30,6734.27,Renewed,Credit Card,No
POL008078,CUST000982,AGT07698,Auto,Alberta,2021-01-07,2022-01-07,7068.98,Active,EFT,Yes
POL008079,CUST002234,AGT01623,Farm,Ontario,2021-03-14,2022-03-14,3712.68,Lapsed,PAD,No
POL008080,CUST005809,AGT00238,Home,Quebec,2022-08-25,2023-08-25,5211.34,Cancelled,Credit Card,Yes
POL008081,CUST006767,AGT04432,Farm,Manitoba,2021-10-04,2022-10-04,3710.37,Active,PAD,No
POL008082,CUST002743,AGT01339,Commercial,Ontario,2021-09-30,2022-09-30,2082.32,Active,Cheque,No
POL008083,CUST001590,AGT04501,Tenant,Ontario,2023-05-05,2024-05-04,3942.82,Renewed,Cheque,Yes
POL008084,CUST000953,AGT07851,Tenant,Alberta,2024-10-26,2025-10-26,700.11,Cancelled,EFT,No
POL008085,CUST003278,AGT08033,Auto,Saskatchewan,2025-07-14,2026-07-14,5251.33,Cancelled,Credit Card,No
POL008086,CUST007877,AGT03178,Life,British Columbia,2025-03-21,2026-03-21,4145.05,Renewed,Cheque,No
POL008087,CUST005323,AGT05031,Home,British Columbia,2023-04-08,2024-04-07,1028.19,Lapsed,EFT,Yes
POL008088,CUST005017,AGT08904,Farm,Manitoba,2025-05-30,2026-05-30,3881.74,Lapsed,Cheque,No
POL008089,CUST005585,AGT03402,Commercial,Alberta,2023-12-10,2024-12-09,7909.63,Active,EFT,No
POL008090,CUST002364,AGT01404,Auto,Saskatchewan,2024-06-21,2025-06-21,1374.74,Renewed,PAD,Yes
POL008091,CUST001745,AGT03873,Commercial,Alberta,2024-05-22,2025-05-22,6561.15,Cancelled,EFT,No
POL008092,CUST002761,AGT09760,Tenant,Ontario,2024-11-07,2025-11-07,7924.65,Cancelled,Credit Card,No
POL008093,CUST000945,AGT08611,Home,Alberta,2025-03-06,2026-03-06,6791.53,Active,Credit Card,Yes
POL008094,CUST000919,AGT02995,Commercial,Alberta,2022-02-01,2023-02-01,4018.82,Cancelled,Cheque,Yes
POL008095,CUST005700,AGT02541,Home,Alberta,2021-09-10,2022-09-10,2901.63,Renewed,EFT,Yes
POL008096,CUST007555,AGT05139,Life,Alberta,2024-02-17,2025-02-16,4928.64,Active,Cheque,Yes
POL008097,CUST000105,AGT07034,Auto,Quebec,2023-06-10,2024-06-09,459.95,Renewed,EFT,No
POL008098,CUST007460,AGT04626,Life,British Columbia,2022-04-07,2023-04-07,5397.36,Active,Cheque,No
POL008099,CUST005493,AGT07976,Home,Ontario,2024-11-19,2025-11-19,3039.25,Cancelled,Cheque,Yes
POL008100,CUST004361,AGT04285,Life,Ontario,2025-04-11,2026-04-11,6609.79,Renewed,PAD,No
POL008101,CUST002646,AGT03786,Home,Quebec,2022-01-20,2023-01-20,1392.43,Cancelled,Credit Card,No
